Country,City,latitude,Longitude,Date,Type,UTCTime
Australia,Lord Howe Island,-31.557,159.086,2016-05-16,set,2016-05-16T06:34:48
Australia,Lord Howe Island,-31.557,159.086,2016-05-17,rise,2016-05-16T20:05:37
Australia,Lord Howe Island,-31.557,159.086,2016-05-17,set,2016-05-17T06:34:12
Australia,Lord Howe Island,-31.557,159.086,2016-05-18,rise,2016-05-17T20:06:16
Australia,Lord Howe Island,-31.557,159.086,2016-05-18,set,2016-05-18T06:33:37
Australia,Lord Howe Island,-31.557,159.086,2016-05-19,rise,2016-05-18T20:06:55
Australia,Lord Howe Island,-31.557,159.086,2016-05-19,set,2016-05-19T06:33:04
Australia,Lord Howe Island,-31.557,159.086,2016-05-20,rise,2016-05-19T20:07:34
Australia,Lord Howe Island,-31.557,159.086,2016-05-20,set,2016-05-20T06:32:32
Australia,Lord Howe Island,-31.557,159.086,2016-05-21,rise,2016-05-20T20:08:12
Australia,Lord Howe Island,-31.557,159.086,2016-05-21,set,2016-05-21T06:32:01
Australia,Lord Howe Island,-31.557,159.086,2016-05-22,rise,2016-05-21T20:08:50
Australia,Lord Howe Island,-31.557,159.086,2016-05-22,set,2016-05-22T06:31:32
Australia,Lord Howe Island,-31.557,159.086,2016-05-23,rise,2016-05-22T20:09:28
Australia,Lord Howe Island,-31.557,159.086,2016-05-23,set,2016-05-23T06:31:04
Australia,Lord Howe Island,-31.557,159.086,2016-05-24,rise,2016-05-23T20:10:05
Australia,Lord Howe Island,-31.557,159.086,2016-05-24,set,2016-05-24T06:30:38
Australia,Lord Howe Island,-31.557,159.086,2016-05-25,rise,2016-05-24T20:10:42
Australia,Lord Howe Island,-31.557,159.086,2016-05-25,set,2016-05-25T06:30:13
Australia,Lord Howe Island,-31.557,159.086,2016-05-26,rise,2016-05-25T20:11:18
Australia,Lord Howe Island,-31.557,159.086,2016-05-26,set,2016-05-26T06:29:50
Australia,Lord Howe Island,-31.557,159.086,2016-05-27,rise,2016-05-26T20:11:54
Australia,Lord Howe Island,-31.557,159.086,2016-05-27,set,2016-05-27T06:29:28
Australia,Lord Howe Island,-31.557,159.086,2016-05-28,rise,2016-05-27T20:12:30
Australia,Lord Howe Island,-31.557,159.086,2016-05-28,set,2016-05-28T06:29:08
Australia,Lord Howe Island,-31.557,159.086,2016-05-29,rise,2016-05-28T20:13:05
Australia,Lord Howe Island,-31.557,159.086,2016-05-29,set,2016-05-29T06:28:49
Australia,Lord Howe Island,-31.557,159.086,2016-05-30,rise,2016-05-29T20:13:39
Australia,Lord Howe Island,-31.557,159.086,2016-05-30,set,2016-05-30T06:28:31
Australia,Lord Howe Island,-31.557,159.086,2016-05-31,rise,2016-05-30T20:14:13
Australia,Lord Howe Island,-31.557,159.086,2016-05-31,set,2016-05-31T06:28:15
